2	Experimental and Clinical Pharmacology of Ziziphus jujuba Mills.Ziziphus jujuba Mills, 'annab' in Iran, 'ber' in India or 'pomme sourette' in France, is a species whose fruit (known warmly as 'the fruits of life' in China) has been consumed for centuries for its nutritional value. The food industry used it as a food additive and flavoring. The dry seeds, the crude leaves and the stem bark are still used in ethnopharmacology to treat digestive disorders and gastric ulcers as antitussive, laxative and hypotensive drugs; even now, it is used in China to treat children who suffer from typhoid fever, furuncle and ecthyma. In Taiwan, the dry seeds for the variety spinosa (Suan Zao Ren) are the second most commonly prescribed and used phytomedicine for insomnia. Its popularity and production have increased worldwide in recent years, especially in Europe. The European Pharmacopoeia Commission has been unable to elaborate upon the EP monograph on Ziziphi spinosae semen as was planned. The EMA has not made its recommendations yet. Is it still a gap in the scientific knowledge? Or is difficult for traditional Chinese medicinal herbs to fulfill the style and quality parameters that are required? Copyright   2017 John Wiley &amp; Sons, Ltd.	ziziphus jujuba typhoid fever
1	Composition of essential oils from seeds of Abies koreana.The essential oils from seeds of nine Abies koreana specimens have been studied using GC-MS-FID and NMR methods, leading to the determination of 96 volatiles, which constituted over 99% of the oils. The hydrodistilled oils of fresh, resinous scent were isolated with yields in the range of 3.8-8.5%. The results showed that the essential oil of Korean fir seeds contained 70-95% monoterpenes and 1-20% oxygenated monoterpenes as the dominant groups. The numerous sesquiterpenes, diterpenes and their oxygenated derivatives constituted only 2-8% of the oil. The major component of the seed essential oil was limonene (41-72 g/100g); the laevorotary form of this terpene predominated. A. koreana seeds seem to be a rich source of both essential oil and (-)-limonene, whose average enantiomeric excess was above 95%.	a. koreana diterpenes
1	High-performance liquid chromatography--two wavelength detection of triterpenoid acids from the fruits of Ziziphus jujuba containing various cultivars in different regions and classification using chemometric analysis.A simple and sensitive HPLC-DAD method has been developed for the first time to simultaneously determine 10 triterpenoid acids (ceanothic acid, alphitolic acid, zizyberanal acid, zizyberanalic acid, epiceanothic acid, ceanothenic acid, betulinic acid, oleanolic acid, ursonic acid and zizyberenalic acid) in the dried fruit of Ziziphus jujuba (called Dazao) which has been widely used as one of the traditional Chinese medicines (TCMs). This HPLC assay was performed on a reversed-phase C(18) column (250 mm x 4.6mm, 5 microm) with the column temperature at 35 degrees C. The mobile phase was composed of A (acetonitrile) and B (0.05% aqueous phosphoric acid, v/v). The flow rate was 1.0 ml/min and the detection wave length was set at 205 nm for reference compounds 1-9 and 238 nm for reference compound 10. All calibration curves showed good linear regression (r(2)&gt;0.9999) within the test range. The established method showed good precision and accuracy with overall intra-day and inter-day variations of 0.43-1.72% and 0.53-2.45%, respectively, and overall recoveries of 94.98-104.09% for the 10 compounds analyzed. The validated method was successfully applied for the simultaneous determination of the 10 triterpenoid acids in 42 batches of Dazao which contained 36 cultivars from 22 cultivation regions, and were investigated and authenticated as Z. jujuba. Hierarchical clustering analysis (HCA) and principal components analysis (PCA) were performed to differentiate and classify the samples based on the contents of the 10 triterpenoid acids. The presented HPLC-DAD method conjugated with chemometrics approach was demonstrated to be very helpful in using Dazao resources, and was possibly useful in chemotaxonomic characterization.	z. jujuba oleanolic acid
2	The ability of an ethanol extract of Cinnamomum cassia to inhibit Src and spleen tyrosine kinase activity contributes to its anti-inflammatory action.ETHNOPHARMACOLOGICAL RELEVANCE: Cinnamomum cassia Blume (Aceraceae) has been traditionally used to treat various inflammatory diseases such as gastritis. However, the anti-inflammatory mechanism of Cinnamomum cassia has not been fully elucidated. This study examined the anti-inflammatory mechanism of 95% ethanol extract (Cc-EE) of Cinnamomum cassia. MATERIALS AND METHODS: The effect of Cc-EE on the production of inflammatory mediators in RAW264.7 cells and peritoneal macrophages was investigated. Molecular mechanisms underlying the effects, especially inhibitory effects, was elucidated by analyzing the activation of transcription factors and their upstream signaling, and by evaluating the kinase activity of target enzymes. RESULTS: Cc-EE of Cinnamomum cassia diminished the production of nitric oxide (NO), tumor necrosis factor (TNF)-alpha, and prostaglandin (PG)E(2), in lipopolysaccharide (LPS)-activated RAW264.7 cells and peritoneal macrophages in a dose-dependent manner. Cc-EE also blocked mRNA expression of inducible NO synthase (iNOS), cyclooxygenase (COX)-2, and TNF-alpha by suppressing the activation of nuclear factor (NF)-kappaB, and simultaneously inhibited its upstream inflammatory signaling cascades, including spleen tyrosine kinase (Syk) and Src. Consistent with these findings, the extract directly blocked the kinase activities of Src and Syk. CONCLUSION: Cc-EE exerts strong anti-inflammatory activity by suppressing Src/Syk-mediated NF-kappaB activation, which contributes to its major ethno-pharmacological role as an anti-gastritis remedy. Future work will be focused on determining whether the extract can be further developed as an anti-inflammatory drug.	cinnamomum cassia gastritis
1	Total flavones of abelmoschus manihot enhances angiogenic ability both in vitro and in vivo.Angiogenesis is a process of new blood vessel formation from pre-existing vessels. It is a normal and vital process in growth and development, as well as in wound healing and in the formation of granulation tissue. Total flavones of Abelmoschus manihot (TFA) are the major constituents of the traditional Chinese herb Abelmoschus manihot L. Medic. The aim of this study is to investigate the effect of TFA on angiogenic ability using human umbilical vein endothelial cells (HUVECs) in vitro and chick chorioallantoic membrane (CAM) in vivo. HUVECs were treated with TFA at different concentrations. Cell viability, cell cycle progression, cell apoptosis, cell migration and tubular formation were investigated. The expression of vascular endothelial growth factor (VEGF) and kinase insert domain receptor (KDR, VEGFR-2) was examined by immunohistochemistry to identify mechanism of action of TFA. CAM model was used to evaluate the effect of TFA on angiogenesis in vivo. Our results showed that TFA promoted HUVECs proliferation in a dose- and time-dependent manner. It increased HUVECs migratory ability and the number of tubular structure, promoted vessel formation in HUVECs culture and CAM model. Furthermore, TFA treatment resulted in a decrease in cell apoptosis and enhanced the expression of VEGF and KDR. Taken together, TFA, as the major active component isolated from the traditional Chinese herb Abelmoschus manihot L. Medic, could enhance angiogenic ability of HUVECs in vitro and CAM in vivo. TFA may be used in the treatment of wound healing and ischemic/reperfusion injuries.	abelmoschus manihot flavones
1	Higher extracellular pH suppresses tracheary element differentiation by affecting auxin uptake.In an optimized liquid medium containing auxin and cytokinin, mesophyll cells isolated from Zinnia elegans L. seedlings can be induced to differentiate into tracheary elements (TEs) at high frequency. However, it is known that buffering the medium at neutral pH severely suppresses TE differentiation. In the process of modifying the medium, we found that excessive administration of auxin restored the suppression. Based on this finding, we physiologically characterized auxin actions involved in TE differentiation by focusing on the influence of extracellular pH. First, dose/response relationships between auxin [1-naphthaleneacetic acid (NAA) and 2,4-dichlorophenoxyacetic acid (2,4-D)] concentrations and differentiated cell ratios were determined under various extracellular pH conditions. Secondly, intracellular concentrations of free forms and metabolites of auxin species were determined by analyzing extracts from cells cultured with radiolabeled NAA and 2,4-D under different extracellular pH conditions with liquid scintillation counting and thin-layer chromatography autoradiograms. Higher extracellular pH was found to reduce both the auxin potency for inducing TE differentiation and intracellular auxin accumulation. Reduction levels correlatively varied depending on the auxin species. These results suggest that the weakening in auxin potency at higher extracellular pH is ascribed to lower auxin uptake, which leads to decreased intracellular perception of the auxin signal. A model to predict auxin action that considers membrane transport, metabolism, and the perception of auxin is also presented.	zinnia elegans 2,4-D
1	Evaluation of relaxant responses properties of cinnamon essential oil and its major component, cinnamaldehyde on human and rat corpus cavernosum.Cinnamomum cassia (Cinnamon) is a well-known traditional medicine with therapeutic benefits for centuries. We evaluated the effects of cinnamon essential oil (CEO) and its main component cinnamaldehyde (CA) on human corpus cavernosum (HCC) and rat CC. The essential oil of cinnamon was analyzed for the confirmation of the oil profile. HCC specimens from patients undergoing penile prosthesis surgery (age 48-69 years) were utilized for functional studies. In addition, erectile responses in anesthetized control and diabetic rats were evaluated in vivo after intracavernosal injection of CEO and CA, and rat CC strips were placed in organ baths. After precontraction with phenylephrine (10muM), relaxant responses to CEO and CA were investigated. CA (96.9%) was found as the major component. The maximum relaxation responses to CEO and CA were 96.4+-3.5% and 96.0+-5.0% in HCC and 97.5+-5.5% and 96.8+-4.8% in rat CC, respectively. There was no difference between control and diabetic rats in relaxation responses to CEO and CA. The relaxant responses obtained with essential oil and CA were not attenuated in the presence of nitric oxide synthase (NOS) inhibitor, and soluble guanylate cyclase inhibitor (sGS) in CC. In vivo, erectile responses in diabetic rats were lower than in control rats, which was restored after intracavernosal injection of CEO and CA. CEO and CA improved erectile function and relaxation of isolated strips of rat CC and HCC by a NO/cGMP-independent mechanism. Further investigations are warranted to fully elucidate the restorative effects of CEO and CA on diabetic erectile dysfunction.	cinnamomum cassia cinnamaldehyde
1	Characterization and biological evaluation of six new dimeric lignans with an unusual alpha,beta-unsaturated ketone motif from Zanthoxylum simulans.Investigation of the bark of Zanthoxylum simulans afforded six new dimeric lignans zanthpodocarpins C-H (1-6) bearing an unusual alpha,beta-unsaturated ketone group. The new structures of 1-6 were determined by using detailed spectroscopic analysis. All of the isolated compounds were examined for their inhibitory effects against rat joint synovial cell and splenocyte proliferation. Compounds 1-6 showed potent anti-inflammatory activities with IC50 values ranging from 18.6 to 36.1muM, and 13.8 to 74.3muM. 	zanthoxylum simulans lignans
1	Zizimauritic acids A-C, three novel nortriterpenes from Ziziphus mauritiana.Zizimauritic acids A-C (1-3), three novel nortriterpenes with a unique A-nor-E-seco spiro-lactone ceanothane-type triterpene skeleton, together with 3 known triterpenes ceanothenic acid (4), betulinic acid (5), and ceanothic acid (6), were isolated from the roots of Ziziphus mauritiana. Compounds 1-4 showed cytotoxicities with the IC(50) values ranging from 5.05 to 11.94 mug/ml, and compounds 1 and 3 showed an inhibitory effect on the growth of Staphylococcus aureus with the IC(50) values 2.17 and 12.79 mug/ml. A plausible biosynthetic pathway of compounds 1-3 was proposed.	ziziphus mauritiana ceanothane
1	Identification of the potential active components of Abelmoschus manihot in rat blood and kidney tissue by microdialysis combined with ultra-performance liquid chromatography/quadrupole time-of-flight mass spectrometry.In this paper, microdialysis combining with ultra-performance liquid chromatography/quadrupole time-of-flight mass spectrometry (UPLC-Q-TOF/MS) was applied to simultaneously identify components in blood and kidney dialysis after oral administration of Abelmoschus manihot extract. Microdialysis probe was implanted in the jugular vein and the kidney medulla, respectively; microdialysis samples were collected continuously, transferred to microtubes and analyzed by UPLC-Q-TOF/MS. The components in microdialysis samples were separated by an UPLC HSS T3 column and eluted with acetonitrile and water (containing 0.1% formic acid) at a flow rate of 0.4 mL/min. The results showed that unbound constituents in blood circulation of the rat include hyperoside, isoquercitrin, quercetin monoglucuronide, quercetin-3'-O-glucoside, quercetin, myricetin, and hibifolin while unbound constituents in kidney are hyperoside, isoquercitrin, quercetin monoglucuronide, which might be the potential active components in vivo. The developed method was simple and reliable, and could be adopted to rapidly screen and identify potential active components contributing to pharmacological effects of TCM and to better clarify its action mechanism.	abelmoschus manihot quercetin monoglucuronide
2	A nutraceutical combination of Cinnamomum cassia &amp;Nigella sativa for Type 1 diabetes mellitus.BACKGROUND: Nigella sativa (black cumin) and Cinnamomum cassia (Cinnamon) are an integral part of the Indian diet, and have also been sourced in the ayurveda, the traditional Indian system of medicine, for their medicinal properties. Both the herbs individually have been successfully evaluated for their preliminary antidiabetic potential. OBJECTIVE: Herein, we dived deeper into antidiabetic properties of these herbs, by investigating the combinatorial effect of both herbs, on parameters of diabetes and further, as an adjunct to metformin therapy, for assessing the pharmacodynamics of herb-drug interaction in diabetes mellitus. The objectives were to screen the combinatorial extract of Nigella sativa &amp; Cinnamomum cassia's (NSCCe) alone and in combination with metformin for its potential in mitigating symptoms of diabetes mellitus-alone, and as an adjunct therapy with metformin. MATERIALS AND METHODS: Diabetes was induced in the animals by a single intraperitoneal injection of streptozotocin. Animals were divided into seven groups with 6 animals each: Vehicle control, Negative control, Positive control (Metformin 50 mg/kg), treatment groups 4 and 5 received NSCCe at the doses of 100 mg/kg and 200 mg/kg, respectively. Groups 6 and 7 received the same doses, in combination with Metformin (50 and 25 mg/kg). Following a 28-day dosing period, plasma glucose levels, lipid profile and renal function profile were evaluated. Histopathological examinations were performed to measure any morphological change in kidney, liver and pancreatic tissue. RESULTS: Combination of Nigella sativa &amp; Cinnamomum cassia extracts significantly normalized plasma glucose levels, lipid profile and kidney function parameters, compared to the diabetic control group. Animals treated with the combinatorial extract and metformin showed more prominent effects on these parameters. Significant reversal in the pancreatic cell damage was observed on treatment with NSCCe. CONCLUSION: This study generates evidence to support Nigella sativa &amp; Cinnamomum cassia as an adjunctive in diabetes treatment protocols.	cinnamomum cassia type 1 diabetes mellitus
3	Purification and characterization of a novel type i ribosome inactivating protein, pachyerosin, from Pachyrhizus erosus seeds, and preparation of its immunotoxin against human hepatoma cells.Pachyrhizus erosus seeds have a high protein content and are used in China due to their cytotoxic effect. Here we report the biological and pharmacological activity of the protein extracts from P. erosus seeds. A novel ribosome-inactivating protein, pachyerosin, from P. erosus seeds was successively purified to homogeneity using ammonium sulfate precipitation, DEAE-sepharose FF, and Sephacryl S-200. Pachyerosin showed to be a type I ribosome-inactivating protein with a molecular mass of 29 kDa and an isoelectric point of 9.19. It strongly inhibited protein synthesis of rabbit reticulocyte lysate with an IC50 of 0.37 ng/mL and showed N-glycosidase activity on rat liver ribosomes with an EC50 of 85.9 pM. The N-terminal 27 amino acids of pachyerosin revealed a 60.71% sequence identity with abrin A from the seeds of Abrus precatorius. With the aim of targeting the delivery of pachyerosin, immunotoxin was prepared by conjugating pachyerosin with anti-human AFP monoclonal antibodies SM0736. The immunotoxin pachyerosin-SM0736 efficiently inhibited the growth of the human hepatoma cell line HuH-7 with an IC50 of 0.050 +- 0.004 nM, 2360 times lower than that of pachyerosin and 430 times lower than that of the immunotoxin against human gastric cancer cell line SGC7901. These results imply that pachyerosin may be used as a new promising anticancer agent.	pachyerosin gastric cancer
2	Gastroprotective effect of aqueous stem bark extract of Ziziphus jujuba L. against HCl/Ethanol-induced gastric mucosal injury in rats.OBJECTIVE: To evaluated the gastroprotective effects of standardized aqueous extract of Ziziphus jujuba (Z. jujuba) stem bark against acidified ethanol-induced gastric ulcers as well as anti helicobacter pylori activity of the plant extract in rats. METHODS: Five groups of rats were orally pre-treated with normal saline (0.9%) as ulcer group, 150 mg/kg of ranitidine as positive control group, 100, 200 and 400 mg of standardized extract solution as the experimental groups. Two hours later, acidified ethanol solution was given by gavages in order to induce of gastric ulcer. The antibacterial effect of extract against clinical strains of Helicobacter pylori (H. pylori) was evaluated through disc diffusion test. RESULTS: The ulcer group exhibited significantly severe mucosal injury as compared with ranitidine or extract group which shows significant protective action against gastric mucosal injury. The extract showed no effect on H. pylori. CONCLUSION: The present study indicates that Z. jujuba stem bark extract had a potential antiulcer activity which might be due to its protective activity, providing a direct, protective effect on the gastric mucosa. Our study showed that anti-H. pylori activity was not among gastroprotective mechanism of Z. jujuba. Further pre-clinical and clinical investigations for evaluating natural active agents and efficacy of this plant are recommended.	z. jujuba gastric mucosal injury
2	Development and validation of an LC-ESI-MS/MS method for the determination of nitidine chloride in rat plasma.A new liquid chromatography-electrospray ionization-mass/mass spectrometry (LC-ESI-MS/MS) assay method has been developed and validated for the quantification of nitidine chloride (NC), an anti-cancer bioactive substance of Zanthoxylum nitidum (Roxb.) DC. plants, in rat plasma using carbamazepine as an internal standard (I.S.). The NC and I.S. were extracted from rat plasma by acetonitrile protein procedure. Chromatographic separation was carried out with a C(18) column (2.1 mm x 150 mm, 3 mum) with a security guard C18 column (4 mm x 20 mm, 3 mum). The mobile phase consisted of acetonitrile-10 mM ammonium acetate buffer solution-formic acid (35:65:0.2, v/v/v) and delivered at the flow rate of 0.25 mL/min. LC-ESI-MS/MS was performed on a triple-quadrupole mass spectrometry equipped with electrospray ionization (ESI) and positive multiple reaction monitoring (MRM). Target ions were monitored at [M](+)m/z 348.2 for NC and [M]+ m/z 237.2 for I.S. The method was linear over the concentration range of 5.0-1500.0 ng/mL. The intra- and inter-day relative standard deviations of the assay were less than 5.0%. The lower limit of quantification was 5.0 ng/mL. The developed method was successfully applied to the estimation of the pharmacokinetic parameters of NC by intravenous administration to rats.	zanthoxylum nitidum (roxb.) dc cancer
3	Structural characterization and cytotoxic properties of an apiose-rich pectic polysaccharide obtained from the cell wall of the marine phanerogam Zostera marina.Zosterin, an apiose-rich pectic polysaccharide, was extracted and purified from the sea grass Zostera marina. Structural studies conducted by gas chromatography and NMR spectroscopy on a purified zosterin fraction (AGU) revealed a typical apiogalacturonan structure comprising an alpha-1,4-d-galactopyranosyluronan backbone substituted by 1,2-linked apiofuranose oligosaccharides and single apiose residues. The average molecular mass of AGU was estimated to be about 4100 Da with a low polydispersity. AGU inhibited proliferation of A431 human epidermoid carcinoma cells with an approximate IC(50) value of 3 microg/mL (0.7 microM). In addition, AGU inhibited A431 cell migration and invasion. Preliminary experiments showed that inhibition of metalloproteases expression could play a role in these antimigration and anti-invasive properties. Autohydrolysis of AGU, which eliminated apiose and oligo-apiose substituents, led to a virtual disappearance of cytotoxic properties, thus suggesting a direct structure-function relationship with the apiose-rich hairy region of AGU.	zosterin epidermoid carcinoma
1	Three new cyclopeptide alkaloids from Zizyphus species.Two new cyclopeptide alkaloids, xylopyrine-D and xylopyrine-E, from Zizyphus xylopyra and a new alkaloid, jubanine-E, from Zizyphus jujuba have been isolated and their structures were established by chemical and spectral evidences.	Zizyphus jubanine-E
1	Pressurized liquid extraction and GC-MS analysis for simultaneous determination of seven components in Cinnamomum cassia and the effect of sample preparation.A pressurized liquid extraction and GC-MS method was developed for simultaneous quantitative determination of the seven components, including cinnamaldehyde, copaene, cinnamic acid, coumarin, 2-methoxycinnamaldehyde, 2-methoxycinnamic acid and safrole in Cinnamomum cassia. The results showed that methanol and ethanol was not available for extraction of cinnamaldehyde and 2-methoxycinnamaldehyde due to aldol reaction. The developed method was validated to be sensitive, accurate and simple, and was successfully employed for the analysis of 15 samples of C. cassia. The contents of the investigated components were significantly variant and cinnamaldehyde is the most abundant compound, but safrole was not detected in all samples.	c. cassia cinnamic acid
1	Pressurized liquid extraction and GC-MS analysis for simultaneous determination of seven components in Cinnamomum cassia and the effect of sample preparation.A pressurized liquid extraction and GC-MS method was developed for simultaneous quantitative determination of the seven components, including cinnamaldehyde, copaene, cinnamic acid, coumarin, 2-methoxycinnamaldehyde, 2-methoxycinnamic acid and safrole in Cinnamomum cassia. The results showed that methanol and ethanol was not available for extraction of cinnamaldehyde and 2-methoxycinnamaldehyde due to aldol reaction. The developed method was validated to be sensitive, accurate and simple, and was successfully employed for the analysis of 15 samples of C. cassia. The contents of the investigated components were significantly variant and cinnamaldehyde is the most abundant compound, but safrole was not detected in all samples.	c. cassia coumarin
3	Induction of apoptosis in HL-60 cells treated with medicinal herbs.In order to develop a new apoptosis inducer, we screened 22 crude drugs for their apoptosis-inducing activity. It was found that Glycyrrhiza uralensis, Cynomorium songaricum, Eucommia ulmoides, Phellodendron amurense, Cinnamomum cassia and Paeonia lactiflora induced the death of HL-60 cells. To investigate the mechanism of apoptosis induced by these six crude drugs, the mitochondrial transmembrane potential and the activity of caspase-3 were measured. Reduced mitochondrial transmembrane potentials within 12 hours after the administration of Glycyrrhiza uralensis, Cynomorium songaricum, Phellodendron amurense and Paeonia lactiflora, and within 24 hours after the administration of Eucommia ulmoides and Cinnamomum cassia were observed. All of the six apoptosis-inducing crude drugs increased caspase-3 activity within 12-36 hours after administration. After further examining the apoptosis-inducing activity of berberine, palmatine, panelofuroline and glycyrrhizin, which were the ingredients obtained from Phellodendron amurense, Glycyrrhiza uralensis and Paeonia lactiflora, it was found that only berberine could induce apoptosis. From these results, it was concluded that the apoptosis induced by the six crude drugs (Glycyrrhiza uralensis, Cynomorium songaricum, Eucommia ulmoides, Phellodendron amurense, Cinnamomum cassia and Paeonia lactiflora) occurred via the mitochondrial route and that the apoptosis-conducting mechanism acted through a cascade involving caspase-3.	berberine Apoptosis
2	Meta-analysis of the effect of herbal supplement on glycemic control in type 2 diabetes.ETHNOPHARMACOLOGICAL RELEVANCE: A variety of herbs has been used in traditional medicine for the treatment of diabetes. However, evidence is limited regarding the efficacy of individual herbs for glycemic control. We performed a systematic review and meta-analysis to evaluate the effect of herbal supplement on glycemic control in type 2 diabetes. MATERIALS AND METHODS: Randomized controlled trials were identified through electronic searches (MEDLINE, EMBASE and Cochrane Central Register of Controlled Trials) up until February 2011, historical searches of relevant articles and personal contact with experts in the area. Studies were included in the meta-analysis if they were (1) randomized placebo-controlled trial of single herb aimed at assessing glycemic control in type 2 diabetes, (2) of at least 8 weeks duration, and (3) reporting HbA(1c). Treatment effect was estimated with mean difference in the final value of HbA(1c) and FBG between the treatment and the placebo groups. RESULTS: Nine randomized, placebo-controlled trials (n = 487 patients) were identified. Ipomoea batatas, Silybum marianum and Trigonella foenum-graecum significantly improved glycemic control, whereas Cinnamomum cassia did not. The pooled mean differences in HbA(1c) were -0.30% (95% CI -0.04% to -0.57%; P = 0.02), -1.92% (95% CI -0.51% to -3.32%; P = 0.008), and -1.13% (95% CI -0.11% to -2.14%; P = 0.03), respectively, for Ipomoea batatas, Silybum marianum, and Trigonella foenum-graecum. The corresponding values for FBG were -10.20mg/dL (95% CI -5.32 mg/dL to -15.08 mg/dL; P&lt;0.0001) and -38.05 mg/dL (95% CI -9.54 mg/dL to -66.57 mg/dL; P = 0.009), respectively, for Ipomoea batatas and Silybum marianum. CONCLUSIONS: The current evidence suggests that supplementation with Ipomoea batatas, Silybum marianum, and Trigonella foenum-graecum may improve glycemic control in type 2 diabetes. Such effect was not observed with Cinnamomum cassia. Given the limitations of the available studies and high heterogeneity of the study results for milk thistle and fenugreek, further high quality, large controlled trials using standardized preparation are warranted to better elucidate the effects of these herbs on glycemic control in type 2 diabetes patients.	fenugreek diabetes
2	[Particularities of corrective action of polar lipids and bioantioxidants from sea hydrobionts at imbalances of lipid and carbohydrate metabolism].A total mixture of phospho- and glycolipids from sea macrophytes Sargassum pallidum, Ulva fenestrata, Zostera marina was separated and the fatty acid composition was determined. Biological activity of the mixtures of polar lipids and natural antioxidants echinochrome A from flat sea urchin Scaphechinus mirabilis and polyphenolic complex from sea grass Zostera marina was studied in rats with experimental model of atherosclerosis and diabetes. These experiments revealed optimal compositions for mixtures of polar lipids and antioxidants, which possess high medical-corrective activity. Proposed mechanisms of action of the polar lipids (containing different polyunsaturated fatty acids) and antioxidants studied are presented. These compositions may be used for creation of new biologically-active additives and drugs.	zostera marina atherosclerosis
3	Radiosensitizing effect of schinifoline from Zanthoxylum schinifolium Sieb et Zucc on human non-small cell lung cancer A549 cells: a preliminary in vitro investigation.Schinifoline (SF), a 4-quinolinone derivative, was found in Zanthoxylum schinifolium for the first time. 4-Quinolinone moieties are thought to have cytotoxic activity and are often used as a tubulin polymerization inhibitors, heterogeneous enzyme inhibitors and antiplatelet agents. However, very little information respect to radiosensitization has focused on SF. This work aimed to investigate the radiosensitizing effect of SF on A549 cells. The cell viability results indicated cytotoxicity of SF on A549 cells, with IC50 values of 33.7 +- 2.4, 21.9 +- 1.9 and 16.8 +- 2.2 mug/mL, respectively, after 6, 12, 24 h treatment with different concentrations, and the 10% or 20% IC50 concentration during 12 h was applied in later experiments. The results of cell proliferative inhibition and clonogenic assay showed that SF enhanced the radiosensitivity of A549 cells when applied before 60Co gamma-irradiation and this effect was mainly time and concentration dependent. The flow cytometric data indicated that SF treatment before the irradiation increased the G2/M phase, thus improving the radiosensitivity of A549, leading to cell apoptosis. This paper is the first study that describes the in vitro radiosensitising, cell cycle and apoptotic-inducing effects of schinifoline. 	schinifoline cancer
3	Efficacy of a polyphenolic extract from silver fir (Abies alba) bark on psoriasis: a randomised, double-blind, placebo-controlled trial.Silver fir (Abies alba) bark extract contains a mixture of bioactive polyphenols. We tested their effectiveness in the treatment of psoriasis in order to further investigate the potential topical anti-inflammatory activity of polyphenols by means of a randomized, double-blind, placebo-controlled add-on clinical trial, after having examined their ability to downregulate the expression of IL-1beta cytokine in monocyte/macrophage primary cell culture. 61 patients with mild psoriasis met the inclusion criteria and were willing to comply with protocol requirements, were enrolled in the study. The severity of the disease was measured by psoriasis area severity index (PASI). Treatment efficacy was evaluated by assessing erythema (E, 0 to 4-point scale), desquamation (D, 0 to 4-point scale) and induration (I, 0 to 4-point scale) of lesions before and after the treatment. All patients enrolled in the study had symmetrical psoriasis plaques on the skin. All patients received O/V ointment with 2% of silver fir bark extract and/or placebo, respectively. We compared medications by right/left intra-patient comparison, so that the control group was always contralateral of the tested one. Location of the tested or control site was randomised, using a computer-generated randomisation schedule. Silver fir extract was well-tolerated. A superiority of active treatment above placebo, based on the clinical investigational PASI score system was observed by 15 % in all volunteers and in 40% regarding the improvement of psoriasis on elbows. However, statistical analysis showed no significant differences between placebo and active treatment with the extract from silver fir bark (p &lt; 0.05).	polyphenols psoriasis
0	Cinnamaldehyde suppresses NLRP3 derived IL-1beta via activating succinate/HIF-1 in rheumatoid arthritis rats.Cinnamaldehyde (CA) is an essential component of cinnamon (Cinnamomum cassia Presland), which is often used as a flavoring condiment in beverages, pastries, perfumes, etc. Cinnamon is also used as herbal medicine in China and Southeast Asia to treat rheumatoid arthritis. However, the molecular mechanism is unclear. In this study, we aim to investigate its anti-inflammatory effects against Rheumatoid arthritis (RA) using activated macrophages (Raw246.7) in vitro and adjuvant arthritis rats (AA) in vivo. The results demonstrated that CA significantly reduced synovial inflammation in AA rats, possibly due to suppression of the expressions of pro-inflammatory cytokines, especially the IL-1beta. Further investigation found that CA also suppressed the activity of HIF-1alpha by inhibiting the accumulation of succinate in cytoplasm. As we know, the reduction of HIF-1alpha nucleation slows down IL-1beta production, because HIF-1alpha activates the expression of NLRP3, which is involved in the assembly of inflammasome and processing of IL-1beta. In addition, CA also inhibited the expression of the succinate receptor GPR91, which in turn inhibited the activation of HIF-1alpha. In conclusions, our results suggested that CA might be a potential therapeutic compound to relieve rheumatoid arthritis progress by suppressing IL-1beta through modulating succinate/HIF-1alpha axis and inhibition of NLRP3.	Cinnamaldehyde NLRP3
1	Characterization of isobutylhydroxyamides with NGF-potentiating activity from Zanthoxylum bungeanum.Eight isobutylhydroxyamides, including three new (1-3), qinbunamides A-C, and five known sanshools (4-8), ZP-amide A (4), ZP-amide B (5), ZP-amide E (6), ZP-amide C (7), and ZP-amide D (8), were isolated from the pericarps of cultivated Zanthoxylum bungeanum Maxim, cultivated in Qinling mountain area, Shaanxi, China. The structures of all compounds were determined on the basis of spectroscopic techniques, including 1D and 2D NMR analysis and comparison with previously reported data. Compounds 1 and 2 are the first example of isobutylhydroxyamides containing an ethoxy group, and compound 3 is a rare C11 fatty acid-containing sanshool existing in genus Zanthoxylum. The tested compounds enhanced nerve growth factor (NGF)-mediated neurite outgrowth (neurotrophic activity) in rat pheochromocytoma (PC12) cells, but were inactive in the inhibitory effects on the 1,1-diphenyl-2-picrylhydrazyl (DPPH) radical and growth of HCT116 cells at concentrations of 50muM.	Zanthoxylum isobutylhydroxyamides
